customer_id,age,gender,region,plan_type,months_active,monthly_fee,medical_consultations,app_clashes,primary_device,days_since_last_sync,promocode_applied,target_churn,expected_health_ltv
bd2194ee-705b-4a19,45.0,MALE,West,Basic,2.0,27.73,5.0,3.0,Desktop,3.0,0.0,1,853.61
422ae622-1e32-41da,71.0,Male,West,Basic,2.0,76.1,4.0,0.0,Tablet,2.0,0.0,0,1153.47
94eba457-c3f5-4bba,27.0,Female,West,Basic,51.0,86.67,8.0,1.0,Mobile,6.0,1.0,0,4707.77
5832fcd9-e688-4acf,50.0,Female,West,Basic,9.0,65.22,5.0,0.0,Desktop,1.0,1.0,1,855.37
7c96362e-0688-4346,33.0,Male,West,Basic,71.0,69.47,7.0,0.0,Mobile,0.0,0.0,0,4697.64
c5dc1357-95c9-4a5d,28.0,Male,West,Standard,3.0,27.35,11.0,0.0,Mobile,,1.0,0,838.81
4b88bcb8-f692-482b,52.0,Male,East,Standard,32.0,38.72,9.0,0.0,Mobile,6.0,0.0,0,2259.05
c0c57d0e-1892-49b6,44.0,Female,South,Basic,49.0,85.7,5.0,0.0,Mobile,1.0,0.0,1,4704.52
239db506-d498-4aba,55.0,Female,West,Standard,65.0,62.48,11.0,0.0,Mobile,1.0,0.0,0,6446.76
62b59910-905f-401f,28.0,Female,North,Standard,27.0,81.37,8.0,0.0,Desktop,11.0,0.0,1,3454.79
e13368c8-c334-4b7c,41.0,Male,South,Standard,4.0,18.79,7.0,1.0,Mobile,3.0,1.0,1,803.16
72dd532a-ba94-429a,55.0,Female,North,Standard,58.0,25.61,7.0,1.0,Mobile,2.0,0.0,0,3161.64
9858328c-8cee-405c,43.0,Male,South,Standard,68.0,86.34,9.0,3.0,Desktop,8.0,1.0,1,8369.72
05cb49de-981d-4530,72.0,Male,West,Standard,10.0,46.96,7.0,0.0,Mobile,5.0,1.0,0,1796.32
584e1345-8386-4ee6,33.0,Male,West,Standard,30.0,83.39,11.0,0.0,Mobile,3.0,0.0,1,4194.59
4baa5077-dad5-4e80,47.0,Male,West,Standard,41.0,93.4,4.0,0.0,Desktop,3.0,0.0,1,5633.99
17c310fd-48d3-4e5f,21.0,Female,East,Basic,58.0,56.79,9.0,3.0,Tablet,6.0,0.0,1,3650.93
b7f3115e-5a52-40e4,50.0,Female,South,Basic,44.0,16.81,3.0,0.0,Mobile,14.0,0.0,0,1296.24
e2cbb1d6-5e61-40e4,30.0,Female,North,Standard,62.0,64.47,4.0,2.0,Desktop,1.0,1.0,0,5469.96
cbbd3afa-1244-40cc,43.0,Male,West,Standard,1.0,75.33,8.0,0.0,Desktop,1.0,0.0,1,1002.51
a6651ec5-7801-43cf,55.0,Female,South,Basic,34.0,31.99,9.0,2.0,Mobile,6.0,1.0,1,2335.38
c03fbd64-4841-4239,,Male,East,Basic,48.0,26.83,8.0,1.0,Mobile,,0.0,1,1979.2
4bb9e175-ba13-41b8,40.0,Female,North,Basic,20.0,63.13,11.0,3.0,Tablet,25.0,0.0,1,2192.35
c2fc8475-6b16-4326,55.0,Female,South,Standard,2.0,34.68,9.0,6.0,Desktop,1.0,1.0,1,1752.91
aaa19017-3d9e-4a94,48.0,Female,East,Basic,10.0,92.22,11.0,0.0,Mobile,14.0,0.0,0,1466.4
23f64bba-1573-40d2,57.0,Male,North,Basic,46.0,47.27,11.0,1.0,Mobile,7.0,0.0,0,2797.01
a9356cb2-6faf-4162,19.0,Male,West,Basic,49.0,27.61,9.0,1.0,Desktop,3.0,0.0,1,1645.22
6224df94-c61e-4d3c,65.0,Male,West,Standard,43.0,66.8,6.0,2.0,Tablet,13.0,0.0,1,4746.85
5c99d021-2080-4753,31.0,Male,East,Standard,20.0,83.19,7.0,2.0,Mobile,9.0,0.0,1,3033.97
af4a2d06-7251-4a28,51.0,Male,South,Standard,14.0,47.03,8.0,0.0,Tablet,6.0,0.0,0,2041.01
f0b4896e-05f7-481f,25.0,Female,East,Basic,19.0,40.6,5.0,0.0,Mobile,1.0,0.0,1,1375.3
c3b7c963-22c8-4cc4,,Male,East,Standard,4.0,26.59,10.0,1.0,Desktop,14.0,0.0,1,1706.6
6bd48aa3-1c75-46c7,27.0,Male,North,Standard,25.0,77.54,8.0,2.0,Mobile,5.0,0.0,0,3269.83
c81e141b-9ed6-4e8b,34.0,Female,North,Standard,17.0,36.84,6.0,6.0,Desktop,,0.0,1,1464.31
2ee34a96-912a-4626,,Female,North,Basic,22.0,22.37,9.0,5.0,Tablet,3.0,0.0,1,1111.19
1f559356-0785-407f,27.0,Male,West,Premium,36.0,62.45,5.0,1.0,Tablet,11.0,0.0,0,4477.61
4f85320f-c55b-4b7e,28.0,Male,East,Basic,67.0,29.19,10.0,2.0,Mobile,,1.0,0,2895.14
367a340b-5a8a-4b08,48.0,Male,East,Basic,25.0,90.47,4.0,1.0,Desktop,0.0,0.0,0,3468.57
3909a0c9-76d4-4c2b,32.0,Female,North,Standard,68.0,82.51,8.0,0.0,Desktop,1.0,1.0,0,8203.57
8659bd4d-b57d-4e18,51.0,Male,West,STANDARD,43.0,57.29,6.0,0.0,Mobile,22.0,0.0,1,3500.85
453ac0a1-5293-4fb0,18.0,Male,North,Premium,12.0,89.84,7.0,0.0,Tablet,5.0,0.0,0,2048.85
8c00ab4e-b1f6-421f,38.0,Male,West,Standard,36.0,76.09,9.0,0.0,Desktop,0.0,0.0,0,4243.65
5032c274-1f8e-4a1c,28.0,Male,West,Standard,63.0,34.91,6.0,0.0,Desktop,6.0,1.0,1,3249.11
256a7fe2-2273-4382,40.0,Female,North,Standard,65.0,38.87,4.0,5.0,Desktop,3.0,1.0,1,3951.01
7dcfe21d-33ec-420f,37.0,Female,South,Standard,38.0,36.27,11.0,1.0,Mobile,3.0,1.0,0,2793.68
4278e965-a9f8-44e2,32.0,Male,North,basic_plan,64.0,58.54,14.0,4.0,Desktop,1.0,0.0,1,5209.16
8275b30f-5ace-47ec,48.0,Female,East,Basic,25.0,91.54,6.0,2.0,Desktop,7.0,1.0,1,2991.72
e013912b-74b5-4fba,,Female,East,Basic,60.0,32.71,4.0,0.0,Mobile,5.0,1.0,1,2091.32
d1a6530e-326f-4301,37.0,Male,South,Standard,49.0,57.63,6.0,1.0,Desktop,5.0,0.0,0,3964.56
b569e2ff-b0e5-44f8,49.0,Male,East,Standard,2.0,80.07,4.0,4.0,Mobile,7.0,0.0,1,1840.4
d3d86c5a-ee9a-416f,54.0,Female,South,Basic,66.0,74.35,14.0,0.0,Desktop,1.0,0.0,0,6179.76
7691d423-baab-4847,37.0,Female,West,Standard,70.0,87.42,5.0,0.0,Tablet,3.0,1.0,0,9213.73
da560121-02fb-4e3e,65.0,Female,East,Standard,41.0,83.24,2.0,0.0,Desktop,3.0,0.0,0,5725.48
6f8fd2aa-f673-4dd9,59.0,Female,North,Standard,70.0,43.66,7.0,2.0,Desktop,3.0,1.0,1,5077.89
20464883-c564-47a8,54.0,Male,East,Premium,44.0,,8.0,2.0,Desktop,6.0,0.0,1,4520.29
23f88223-5545-4da1,40.0,Male,North,Basic,49.0,91.32,5.0,3.0,Desktop,10.0,0.0,1,4897.87
426e32d2-ec84-4a4c,41.0,Male,South,Basic,25.0,22.04,2.0,0.0,Mobile,6.0,0.0,1,100.0
ad59335a-429f-403c,34.0,Male,East,Standard,49.0,27.27,4.0,1.0,Desktop,11.0,0.0,1,2073.3
07e72b3c-ff74-4a4e,26.0,Female,East,Standard,44.0,87.48,11.0,1.0,Desktop,,0.0,0,5446.57
773cc1d9-a621-4137,55.0,Male,North,Basic,13.0,51.5,10.0,0.0,Mobile,5.0,0.0,0,1784.55
ff8f17a8-99ba-4677,71.0,Male,West,Basic,25.0,38.96,7.0,0.0,Desktop,5.0,0.0,1,1647.13
48a90c38-7929-4250,50.0,Male,West,Basic,53.0,23.11,9.0,0.0,Desktop,19.0,0.0,0,2414.63
0bb64998-5f01-4915,44.0,Male,North,Standard,23.0,36.07,12.0,0.0,Mobile,1.0,0.0,0,2271.97
20771b61-5aa7-4d66,58.0,Male,South,Basic,68.0,79.27,8.0,2.0,Mobile,12.0,1.0,0,7089.45
d82784f4-7f1c-43c9,28.0,Male,North,Basic,63.0,44.41,10.0,4.0,Tablet,11.0,0.0,1,3000.99
6b3b508e-6f75-464e,41.0,Male,West,Premium,67.0,52.29,12.0,0.0,Mobile,2.0,0.0,0,7185.62
30c5f94b-1000-44e0,40.0,Male,West,Basic,43.0,77.45,1.0,0.0,Mobile,13.0,0.0,1,3731.31
84f98bd0-c56b-46b1,55.0,Female,East,Standard,10.0,67.77,4.0,1.0,Mobile,16.0,0.0,1,1896.45
b04f6c53-159d-44ee,60.0,Female,East,Premium,42.0,31.06,7.0,0.0,Tablet,3.0,0.0,0,3355.19
aa874269-33a7-4e3a,38.0,Male,North,Basic,28.0,59.36,8.0,2.0,Mobile,5.0,0.0,1,2752.53
35fe1f2c-153d-4106,18.0,female,West,STANDARD,46.0,87.82,5.0,0.0,Tablet,5.0,1.0,0,5455.82
686ec2c7-1816-4087,65.0,Male,South,Standard,61.0,25.15,9.0,1.0,Mobile,17.0,0.0,1,3350.09
7b317822-6d23-4f5c,57.0,Female,West,Premium,70.0,74.18,12.0,3.0,Desktop,2.0,1.0,1,9863.73
c113413e-e0ef-4d5a,35.0,Male,East,Premium,49.0,52.07,15.0,3.0,Desktop,5.0,0.0,0,5784.96
ad8f126e-3209-45f2,60.0,Female,East,Standard,50.0,90.21,7.0,0.0,Tablet,19.0,0.0,0,6785.51
c4995be1-ae76-4960,34.0,Male,South,Standard,71.0,60.75,5.0,3.0,Mobile,1.0,1.0,1,6601.33
6791175a-6d9f-465a,40.0,Female,North,Premium,13.0,58.36,4.0,2.0,Desktop,5.0,0.0,0,2302.67
b5de7bcf-d3eb-43fd,42.0,Male,East,Standard,42.0,44.26,8.0,1.0,Mobile,11.0,1.0,1,3190.91
21435cad-1b0a-4f46,50.0,Male,East,Basic,51.0,30.86,12.0,1.0,Mobile,7.0,0.0,0,3124.77
60b1a5f7-7a3f-4bcd,42.0,Female,East,Basic,12.0,58.74,9.0,0.0,Desktop,11.0,0.0,0,1450.2
f0fae4af-95dc-481c,55.0,Male,South,Premium,32.0,52.65,7.0,2.0,Mobile,1.0,0.0,1,4184.71
2b5537cf-4309-40a6,52.0,Female,South,Basic,34.0,83.68,12.0,1.0,Desktop,4.0,0.0,0,3792.18
0e673fae-e461-4e47,32.0,female,West,Basic,44.0,72.28,5.0,0.0,Mobile,4.0,0.0,1,4350.53
a84cdfc7-685b-4496,43.0,Male,North,Standard,67.0,33.87,12.0,0.0,Tablet,7.0,0.0,0,3518.77
2e352336-9d96-4d86,29.0,Male,South,Standard,33.0,52.87,14.0,6.0,Desktop,14.0,0.0,1,4434.05
32c09afc-f308-47ac,38.0,female,North,Standard,53.0,62.02,11.0,2.0,Tablet,1.0,1.0,0,5207.38
47aebbe1-e5e9-4de7,48.0,Female,West,Standard,60.0,58.13,8.0,1.0,Desktop,5.0,0.0,0,5775.38
53a53e0b-9843-4bdf,48.0,Male,West,Basic,66.0,77.93,3.0,1.0,Tablet,4.0,1.0,0,5737.77
121d92de-8ee1-4a3c,36.0,Male,North,Basic,21.0,30.53,5.0,0.0,Mobile,2.0,0.0,1,1050.19
394923d0-07f3-4e40,37.0,Female,West,Standard,60.0,82.45,13.0,0.0,Mobile,,0.0,0,7058.74
0374ef6d-891a-4544,50.0,Female,East,Standard,54.0,73.38,4.0,3.0,Mobile,14.0,0.0,1,5334.03
5fdba1e1-214b-48f9,52.0,Male,East,basic_plan,17.0,89.57,7.0,0.0,Desktop,0.0,0.0,0,2082.66
831a4070-e8d6-47a6,61.0,Male,West,basic_plan,53.0,66.19,7.0,0.0,Mobile,3.0,0.0,0,4710.57
891f3b5e-c6c2-4210,,Female,East,Standard,37.0,76.22,10.0,0.0,Mobile,2.0,0.0,0,4878.76
64949c05-35be-42bc,41.0,Female,North,Premium,62.0,73.63,9.0,0.0,Tablet,1.0,0.0,0,8245.23
762e4ac8-d448-46cb,43.0,Female,West,Basic,1.0,83.13,5.0,0.0,Mobile,1.0,0.0,0,1084.3
09c42b77-08a8-479a,57.0,Male,West,Standard,52.0,90.81,11.0,0.0,Desktop,10.0,1.0,0,6935.81
2bd38216-07d7-4260,53.0,Female,South,Basic,59.0,45.83,9.0,6.0,Mobile,4.0,0.0,1,3749.52
af6ed40b-199b-4a64,51.0,Male,South,Premium,7.0,73.2,8.0,1.0,Mobile,6.0,0.0,1,2087.46
035883e4-fd5a-416a,45.0,Female,South,Standard,48.0,17.85,6.0,2.0,Mobile,2.0,1.0,0,2285.53
93af7aa0-31a2-4e74,39.0,Female,West,Standard,40.0,,9.0,0.0,Desktop,5.0,0.0,0,3519.83
789880af-682d-4290,47.0,female,South,Standard,6.0,65.28,9.0,0.0,Mobile,14.0,0.0,1,1237.7
2ec8a804-b2a7-4323,63.0,Male,East,Premium,57.0,46.69,8.0,0.0,Mobile,,1.0,1,5915.2
95dc102a-c7c4-400e,50.0,Female,North,Premium,71.0,23.35,12.0,3.0,Mobile,1.0,0.0,0,4441.11
cc27c94f-70f7-4fbb,22.0,Male,South,Basic,32.0,77.7,9.0,1.0,Desktop,8.0,0.0,1,3078.84
152b1564-0b84-4d08,42.0,Male,West,Basic,22.0,57.35,10.0,5.0,Mobile,2.0,1.0,1,2452.15
f176350b-891c-481a,34.0,Male,East,Basic,44.0,82.8,8.0,0.0,Desktop,14.0,0.0,0,4690.53
b2ad5b53-6f36-48c5,39.0,Female,North,Basic,32.0,18.16,9.0,0.0,Mobile,9.0,1.0,0,1235.95
a934f6d1-b067-4a35,43.0,Female,North,Standard,60.0,74.38,7.0,0.0,Mobile,2.0,0.0,0,6825.53
b0aedf1f-3560-4dc2,53.0,Female,North,Standard,66.0,24.07,6.0,0.0,Desktop,1.0,1.0,1,2388.05
fd797b1d-0d3a-4b11,50.0,Female,West,Basic,65.0,47.06,9.0,0.0,Mobile,1.0,1.0,1,4036.18
78984ba6-6da2-4df9,43.0,Female,East,Premium,4.0,64.45,6.0,0.0,Tablet,0.0,0.0,0,1581.9
2b16a514-9c70-44fd,42.0,Male,South,Standard,67.0,55.03,3.0,10.0,Mobile,0.0,1.0,1,5996.59
57a01614-4cda-408a,25.0,Male,South,Standard,60.0,44.98,8.0,1.0,Desktop,9.0,0.0,1,4188.21
82a8a3c1-d4c5-4a01,56.0,Male,West,Basic,65.0,40.55,4.0,1.0,Desktop,17.0,0.0,1,3836.71
7aa249f3-2d62-44fc,49.0,Female,West,Standard,50.0,83.95,6.0,2.0,Tablet,4.0,0.0,0,6220.98
95d9810b-9566-4b43,43.0,Female,South,Standard,15.0,76.89,13.0,2.0,Mobile,5.0,1.0,1,2734.2
355856ee-87e8-48f3,,Female,West,Basic,14.0,31.98,6.0,3.0,Mobile,8.0,0.0,1,928.91
099c3669-2b3c-4fc6,43.0,Male,South,Premium,1.0,18.55,9.0,0.0,Tablet,3.0,1.0,0,1573.92
74103ab6-da6b-4ec8,26.0,Female,West,Standard,49.0,74.32,6.0,0.0,Mobile,3.0,0.0,0,5080.04
48b03dc3-e59c-44f2,38.0,Female,North,Basic,46.0,87.41,6.0,0.0,Mobile,20.0,1.0,1,4981.74
2a45bb70-a959-45f5,47.0,Female,West,Standard,2.0,41.64,14.0,0.0,Mobile,3.0,1.0,1,991.54
6427bd65-19b6-480a,53.0,Female,South,Basic,12.0,24.01,9.0,1.0,Mobile,5.0,1.0,0,970.43
8fa76169-a4ad-45bc,31.0,Female,North,Basic,18.0,60.65,5.0,1.0,Desktop,4.0,1.0,1,1927.48
eff93289-2113-463a,45.0,Female,West,Standard,58.0,41.7,4.0,2.0,Mobile,3.0,1.0,0,3629.96
969e4b90-c0d3-476c,43.0,Female,West,Prem.,5.0,67.37,6.0,1.0,Mobile,3.0,1.0,1,1573.42
fc487f20-c235-4499,37.0,Male,North,Basic,28.0,94.75,9.0,2.0,Mobile,4.0,0.0,1,3705.09
0e05502f-a08a-4c3f,55.0,Female,East,Basic,24.0,15.74,3.0,0.0,Tablet,9.0,1.0,1,1398.55
394201f7-72a3-4783,20.0,Male,East,Premium,39.0,71.52,9.0,1.0,Desktop,13.0,0.0,1,5259.33
c6257b21-f408-475d,31.0,Male,West,Basic,49.0,52.17,6.0,0.0,Mobile,3.0,0.0,1,2829.59
82daca08-915f-4ba7,63.0,Female,South,Basic,56.0,38.39,9.0,4.0,Desktop,,0.0,1,2848.79
d52c517d-3d0b-4d0e,70.0,Male,North,Premium,65.0,23.83,7.0,0.0,Desktop,20.0,0.0,1,4218.78
d974fb35-32cf-4063,50.0,Male,East,Standard,27.0,48.17,4.0,1.0,Mobile,24.0,0.0,1,2668.29
adfe73e1-4b27-4b29,30.0,Male,North,Premium,43.0,94.85,9.0,3.0,Mobile,3.0,1.0,1,8278.29
b689f7f4-8f75-43da,50.0,Female,North,Basic,53.0,64.93,12.0,1.0,Desktop,4.0,0.0,0,4463.67
d124d143-3e6b-47c7,39.0,Male,East,Basic,7.0,63.53,6.0,2.0,Mobile,0.0,0.0,1,1234.53
b6d0ce44-1b10-40a6,40.0,Female,South,Basic,24.0,29.07,8.0,0.0,Desktop,3.0,1.0,0,1131.98
daf54549-c46b-4011,37.0,female,North,Standard,36.0,26.47,8.0,4.0,Mobile,5.0,1.0,1,2304.89
9a2d5511-ef2c-4b51,46.0,Female,North,Standard,40.0,69.1,5.0,9.0,Mobile,18.0,0.0,1,3897.98
1bb4c105-9dc9-4913,60.0,female,North,Standard,32.0,92.64,5.0,0.0,Mobile,11.0,1.0,0,5350.25
58b079ca-3e33-49b7,37.0,Male,North,Basic,47.0,73.38,6.0,3.0,Tablet,3.0,1.0,0,3701.91
eb0cbe2d-2961-4e29,37.0,Female,South,Basic,3.0,70.28,9.0,2.0,Desktop,3.0,0.0,1,1144.16
b8ec6c31-8db4-49ae,34.0,Female,North,Premium,31.0,69.19,6.0,0.0,Mobile,8.0,0.0,0,4402.8
e5f40603-4ea7-4851,45.0,Female,South,Premium,25.0,84.06,5.0,1.0,Mobile,10.0,1.0,0,4477.11
525a56c2-f376-4563,42.0,Male,South,Basic,13.0,37.83,6.0,5.0,Desktop,7.0,0.0,1,1147.88
3bac5f34-2cf1-41dc,45.0,Male,South,basic_plan,70.0,34.79,11.0,1.0,Mobile,5.0,0.0,0,3303.09
0708adb2-1e93-434e,37.0,Female,North,Standard,1.0,70.36,8.0,0.0,Desktop,2.0,1.0,0,1326.99
f017390b-3f6e-4549,58.0,Female,East,Basic,54.0,38.86,5.0,0.0,Mobile,7.0,1.0,1,3673.35
66a1cc80-ea98-43ae,58.0,Female,North,Standard,30.0,94.29,10.0,0.0,Mobile,14.0,0.0,0,4552.62
b7a99752-6829-448b,46.0,Female,South,Basic,19.0,63.87,6.0,9.0,Mobile,3.0,0.0,1,2001.48
f20c3a8d-f062-44e9,44.0,MALE,West,Basic,2.0,85.02,10.0,3.0,Mobile,12.0,0.0,0,1424.69
e049ccf9-1031-4e94,47.0,Male,North,Standard,45.0,56.56,8.0,1.0,Desktop,6.0,0.0,0,4265.14
4db88a93-89a0-4895,34.0,Female,North,Standard,12.0,82.52,10.0,2.0,Desktop,4.0,0.0,1,1700.22
2f0540ec-3fe0-4d15,46.0,Female,West,Basic,6.0,36.25,8.0,0.0,Mobile,6.0,1.0,0,1453.67
1c788dfa-cbfe-4028,56.0,Female,South,Standard,9.0,49.28,9.0,0.0,Desktop,22.0,0.0,0,1858.66
e62dbd2c-8301-4b2c,46.0,Female,North,Basic,9.0,45.26,18.0,0.0,Mobile,4.0,0.0,0,1631.94
bd1783f3-2db0-4d44,48.0,Female,North,Standard,53.0,66.89,8.0,4.0,Mobile,5.0,0.0,0,5460.51
67ed953f-a68e-4cc8,18.0,Female,East,Standard,24.0,84.56,6.0,0.0,Mobile,9.0,0.0,1,3088.1
4d8bc0e5-324f-4fa3,28.0,Male,North,Basic,33.0,52.52,9.0,0.0,Tablet,4.0,0.0,0,2249.11
9858ca99-4e6a-48d7,52.0,Male,South,Standard,43.0,52.71,10.0,0.0,Tablet,0.0,1.0,1,4027.58
35d4bea0-ecc8-48a3,57.0,Female,North,Basic,15.0,65.75,9.0,2.0,Tablet,2.0,1.0,1,1736.41
1286a85f-1b40-46f7,46.0,Female,West,Standard,57.0,91.67,7.0,0.0,Desktop,6.0,0.0,0,7261.29
555ee1b8-58b3-43ae,28.0,Male,North,Standard,19.0,73.53,3.0,0.0,Mobile,3.0,1.0,0,1910.78
03a6a50e-6ed6-4d64,37.0,Female,East,Premium,56.0,92.87,4.0,5.0,Mobile,0.0,1.0,1,9304.95
f2c1b0ce-8dc8-4aaf,41.0,Female,West,Basic,59.0,39.5,8.0,0.0,Desktop,4.0,0.0,1,2871.67
7b68ddb7-6b91-4d0e,34.0,Male,South,Basic,46.0,94.8,4.0,1.0,Tablet,8.0,1.0,0,4823.1
58c7e914-50df-4f3e,48.0,Male,South,Standard,53.0,25.96,8.0,5.0,Mobile,15.0,0.0,1,3162.38
a6173445-f044-4c68,43.0,Male,South,Standard,68.0,32.36,7.0,0.0,Mobile,5.0,0.0,0,3581.24
0b624023-7344-4ccf,39.0,Female,West,Standard,18.0,39.83,7.0,0.0,Mobile,16.0,1.0,0,993.84
22d0b514-2e04-47ab,61.0,Female,North,Premium,35.0,55.08,7.0,0.0,Mobile,0.0,0.0,0,4835.73
efad521d-03f5-4e15,47.0,Male,North,Standard,40.0,18.37,12.0,5.0,Desktop,9.0,1.0,1,1994.58
c14f6ad3-64b4-4e56,30.0,Male,East,Basic,66.0,91.81,14.0,0.0,Tablet,7.0,0.0,0,7339.25
82ae6038-fb30-4580,53.0,Male,South,Standard,31.0,75.89,7.0,1.0,Mobile,5.0,1.0,1,3897.48
dd769df1-eb55-4777,36.0,Male,North,Standard,60.0,26.48,8.0,0.0,Mobile,3.0,0.0,0,2717.09
b7f9332f-e17f-481e,51.0,Female,North,Basic,6.0,82.92,5.0,0.0,Mobile,0.0,0.0,0,1746.21
7cdd9a39-43ba-492e,59.0,Male,North,Standard,47.0,79.66,7.0,1.0,Mobile,7.0,0.0,0,6212.56
5a108fb2-9f1d-4efb,48.0,Male,East,Basic,5.0,75.21,12.0,1.0,Desktop,6.0,0.0,1,1260.51
de663a3b-2380-4180,44.0,Male,South,Premium,57.0,75.21,7.0,0.0,Desktop,5.0,1.0,0,8266.61
a50f8620-8cf4-4795,,Female,South,Standard,16.0,84.75,6.0,1.0,Mobile,14.0,0.0,1,2537.94
3ef72f21-8c97-4047,48.0,Female,South,Standard,60.0,34.31,10.0,1.0,Desktop,25.0,1.0,1,3377.89
590ff9f4-2d49-4306,20.0,MALE,West,Basic,38.0,86.09,7.0,0.0,Mobile,3.0,1.0,1,3259.82
690fea0a-708a-4c55,41.0,Male,South,Standard,67.0,72.54,10.0,0.0,Mobile,9.0,0.0,0,6736.81
3dd162dc-a0ad-430b,50.0,Male,East,Basic,39.0,61.46,9.0,0.0,Mobile,13.0,0.0,0,3905.39
046b93de-9862-425d,33.0,Male,West,Standard,54.0,64.5,5.0,0.0,Tablet,2.0,0.0,0,4863.66
b4168025-36a8-4e9d,40.0,Female,South,Standard,40.0,40.21,8.0,1.0,Mobile,0.0,1.0,1,2817.19
d84f0bb7-5585-4896,47.0,Male,East,Basic,58.0,66.59,5.0,0.0,Desktop,1.0,0.0,1,4609.63
6df5c1f9-18d9-4a16,46.0,Female,West,Basic,68.0,93.52,11.0,4.0,Tablet,11.0,1.0,1,7195.17
4a9a7175-5dce-4e0c,18.0,Female,West,Standard,44.0,63.01,16.0,1.0,Mobile,21.0,1.0,0,4413.15
5b108e9f-058b-450a,36.0,Male,North,Basic,61.0,60.71,6.0,2.0,Desktop,9.0,0.0,1,4438.96
3cd55e29-c92f-4437,19.0,Female,West,Standard,65.0,32.81,8.0,2.0,Desktop,3.0,1.0,1,3237.57
17647440-5881-4364,58.0,Female,East,Standard,60.0,73.32,6.0,3.0,Desktop,0.0,0.0,1,6475.34
0b4d7a73-e146-42c6,26.0,Female,South,Standard,13.0,77.93,6.0,0.0,Tablet,7.0,0.0,0,2201.52
dcd49574-a140-4c31,33.0,Male,West,Basic,52.0,70.31,4.0,4.0,Tablet,2.0,0.0,1,4102.33
f8d334de-3322-4734,27.0,Female,West,Premium,42.0,92.6,10.0,1.0,Mobile,4.0,0.0,1,7694.28
69fcff45-a318-4190,38.0,Male,North,Premium,71.0,85.13,9.0,0.0,Mobile,,0.0,1,11120.39
5f1a6ddc-6b79-4af2,31.0,Female,East,Basic,31.0,77.31,7.0,0.0,Mobile,3.0,1.0,1,3299.61
0d0611fd-f28b-466b,50.0,MALE,North,Premium,27.0,72.09,8.0,0.0,Mobile,7.0,1.0,0,4238.6
3f68a3d8-89a1-45dc,44.0,Male,North,Standard,65.0,22.26,8.0,2.0,Tablet,4.0,0.0,1,2820.85
c7a77a4d-6984-4ec7,38.0,Female,East,Premium,53.0,18.45,7.0,0.0,Mobile,2.0,0.0,1,2954.6
2f6f19dd-2780-4948,54.0,Female,West,Standard,3.0,22.39,7.0,1.0,Mobile,1.0,1.0,1,1385.53
61dfda7b-cc10-40a9,41.0,Male,South,Basic,43.0,33.79,9.0,1.0,Desktop,3.0,1.0,1,2651.85
1023982a-f708-4304,24.0,Male,West,Standard,44.0,70.83,7.0,4.0,Desktop,8.0,0.0,1,4162.46
eb273c74-4307-4cff,44.0,Male,West,Standard,43.0,50.59,8.0,0.0,Desktop,0.0,0.0,0,3777.62
659e4330-cfc4-4a59,39.0,Male,South,Basic,27.0,48.79,15.0,1.0,Desktop,8.0,1.0,1,2479.58
d4e06db9-97b1-4a69,62.0,Female,East,Basic,52.0,88.84,4.0,0.0,Desktop,9.0,0.0,1,5257.36
03a7744f-f8fc-4c2c,48.0,Female,East,Premium,19.0,77.36,10.0,5.0,Tablet,7.0,0.0,1,3733.33
53dfcbc2-fcb2-4fae,40.0,Male,North,Standard,10.0,68.21,3.0,0.0,Desktop,5.0,1.0,1,1574.51
4938f18b-ffc3-4e26,36.0,Female,North,Basic,70.0,48.05,9.0,0.0,Mobile,2.0,0.0,0,4227.53
494460af-4470-42a4,37.0,Male,South,Standard,50.0,23.0,10.0,1.0,Desktop,1.0,1.0,0,2298.3
a3247380-a636-48fe,61.0,MALE,North,Basic,50.0,81.09,10.0,0.0,Mobile,3.0,1.0,0,5107.73
1a2dea71-f549-4e3a,27.0,Male,West,Standard,24.0,44.17,8.0,2.0,Mobile,4.0,0.0,1,2518.27
ac90c919-e131-4302,57.0,MALE,West,Standard,47.0,62.26,7.0,0.0,Mobile,11.0,1.0,1,5366.74
1a697af4-766c-4045,26.0,Female,South,Basic,50.0,55.75,9.0,1.0,Mobile,3.0,0.0,1,3685.05
d9889736-274d-450f,40.0,Female,West,STANDARD,41.0,88.88,11.0,0.0,Desktop,3.0,0.0,0,5362.86
311e18d6-2a14-4152,43.0,Male,East,Premium,2.0,62.16,10.0,0.0,Mobile,12.0,0.0,0,1790.71
c2c407db-9892-434e,55.0,Female,West,Basic,48.0,86.69,10.0,0.0,Desktop,1.0,0.0,0,5101.0
1bfbe8db-dbab-4098,31.0,Male,West,Basic,5.0,19.1,12.0,1.0,Tablet,30.0,1.0,1,1250.7
488a930c-ebe9-4b27,56.0,MALE,North,Premium,60.0,75.66,5.0,0.0,Desktop,,0.0,1,8847.55
f830322f-fc02-400c,50.0,Male,North,Premium,8.0,18.29,12.0,0.0,Desktop,0.0,0.0,0,1844.27
a042404b-6a34-4972,48.0,Female,East,Basic,27.0,65.29,12.0,0.0,Tablet,0.0,1.0,0,2750.58
54da5f2f-4794-4453,50.0,Female,West,Basic,64.0,18.11,6.0,1.0,Tablet,3.0,0.0,1,2124.0
